id,time,value
1,2024:11:12 18:18:05,360.4
2,2024:11:12 18:18:05,11.1
3,2024:11:12 18:18:05,472.0
4,2024:11:12 18:18:05,45.0
5,2024:11:12 18:18:05,176.4
1,2024:11:12 18:19:05,364.0
2,2024:11:12 18:19:05,5.7
3,2024:11:12 18:19:05,391.7
4,2024:11:12 18:19:05,738.3
5,2024:11:12 18:19:05,8.8
1,2024:11:12 18:20:05,384.1
2,2024:11:12 18:20:05,42.3
3,2024:11:12 18:20:05,496.9
4,2024:11:12 18:20:05,505.7
5,2024:11:12 18:20:05,239.1
1,2024:11:12 18:21:05,549.8
2,2024:11:12 18:21:05,38.5
3,2024:11:12 18:21:05,639.8
4,2024:11:12 18:21:05,526.8
5,2024:11:12 18:21:05,202.4
1,2024:11:12 18:22:05,728.4
2,2024:11:12 18:22:05,9.8
3,2024:11:12 18:22:05,540.2
4,2024:11:12 18:22:05,386.7
5,2024:11:12 18:22:05,204.0
1,2024:11:12 18:23:05,387.1
2,2024:11:12 18:23:05,42.5
3,2024:11:12 18:23:05,449.5
4,2024:11:12 18:23:05,529.0
5,2024:11:12 18:23:05,182.7
1,2024:11:12 18:24:05,293.6
2,2024:11:12 18:24:05,40.8
3,2024:11:12 18:24:05,389.2
4,2024:11:12 18:24:05,422.6
5,2024:11:12 18:24:05,201.8
1,2024:11:12 18:25:05,351.1
2,2024:11:12 18:25:05,8.0
3,2024:11:12 18:25:05,393.6
4,2024:11:12 18:25:05,368.4
5,2024:11:12 18:25:05,672.1
1,2024:11:12 18:26:05,557.6
2,2024:11:12 18:26:05,55.1
3,2024:11:12 18:26:05,471.5
4,2024:11:12 18:26:05,475.9
5,2024:11:12 18:26:05,227.4
1,2024:11:12 18:27:05,329.8
2,2024:11:12 18:27:05,45.9
3,2024:11:12 18:27:05,446.6
4,2024:11:12 18:27:05,465.7
5,2024:11:12 18:27:05,226.0
1,2024:11:12 18:28:05,393.0
2,2024:11:12 18:28:05,46.0
3,2024:11:12 18:28:05,428.2
4,2024:11:12 18:28:05,383.5
5,2024:11:12 18:28:05,446.0
1,2024:11:12 18:29:05,350.2
2,2024:11:12 18:29:05,55.3
3,2024:11:12 18:29:05,544.6
4,2024:11:12 18:29:05,466.8
5,2024:11:12 18:29:05,755.9
1,2024:11:12 18:30:05,473.5
2,2024:11:12 18:30:05,47.3
3,2024:11:12 18:30:05,40.8
4,2024:11:12 18:30:05,545.1
5,2024:11:12 18:30:05,112.8
1,2024:11:12 18:31:05,8.4
2,2024:11:12 18:31:05,48.5
3,2024:11:12 18:31:05,449.4
4,2024:11:12 18:31:05,445.7
5,2024:11:12 18:31:05,142.3
1,2024:11:12 18:32:05,373.1
2,2024:11:12 18:32:05,10.6
3,2024:11:12 18:32:05,51.4
4,2024:11:12 18:32:05,665.8
5,2024:11:12 18:32:05,153.9
1,2024:11:12 18:33:05,450.2
2,2024:11:12 18:33:05,36.0
3,2024:11:12 18:33:05,379.4
4,2024:11:12 18:33:05,523.7
5,2024:11:12 18:33:05,43.5
1,2024:11:12 18:34:05,341.5
2,2024:11:12 18:34:05,0.1
3,2024:11:12 18:34:05,522.7
4,2024:11:12 18:34:05,383.9
5,2024:11:12 18:34:05,748.0
1,2024:11:12 18:35:05,407.7
2,2024:11:12 18:35:05,43.4
3,2024:11:12 18:35:05,6.2
4,2024:11:12 18:35:05,481.8
5,2024:11:12 18:35:05,206.7
1,2024:11:12 18:36:05,371.4
2,2024:11:12 18:36:05,49.2
3,2024:11:12 18:36:05,537.3
4,2024:11:12 18:36:05,465.7
5,2024:11:12 18:36:05,248.6
1,2024:11:12 18:37:05,92.9
2,2024:11:12 18:37:05,5.8
3,2024:11:12 18:37:05,390.5
4,2024:11:12 18:37:05,416.2
5,2024:11:12 18:37:05,503.8
1,2024:11:12 18:38:05,277.8
2,2024:11:12 18:38:05,52.0
3,2024:11:12 18:38:05,2.8
4,2024:11:12 18:38:05,420.5
5,2024:11:12 18:38:05,206.3
1,2024:11:12 18:39:05,529.7
2,2024:11:12 18:39:05,55.0
3,2024:11:12 18:39:05,8.5
4,2024:11:12 18:39:05,793.6
5,2024:11:12 18:39:05,248.8
1,2024:11:12 18:40:05,45.9
2,2024:11:12 18:40:05,147.2
3,2024:11:12 18:40:05,46.8
4,2024:11:12 18:40:05,432.6
5,2024:11:12 18:40:05,164.0
1,2024:11:12 18:41:05,541.6
2,2024:11:12 18:41:05,53.3
3,2024:11:12 18:41:05,369.1
4,2024:11:12 18:41:05,435.5
5,2024:11:12 18:41:05,39.1
1,2024:11:12 18:42:05,411.5
2,2024:11:12 18:42:05,55.3
3,2024:11:12 18:42:05,461.4
4,2024:11:12 18:42:05,38.3
5,2024:11:12 18:42:05,194.6
1,2024:11:12 18:43:05,105.6
2,2024:11:12 18:43:05,51.8
3,2024:11:12 18:43:05,364.6
4,2024:11:12 18:43:05,798.4
5,2024:11:12 18:43:05,175.8
1,2024:11:12 18:44:05,525.7
2,2024:11:12 18:44:05,121.4
3,2024:11:12 18:44:05,49.9
4,2024:11:12 18:44:05,375.6
5,2024:11:12 18:44:05,57.9
1,2024:11:12 18:45:05,85.6
2,2024:11:12 18:45:05,51.2
3,2024:11:12 18:45:05,11.7
4,2024:11:12 18:45:05,230.1
5,2024:11:12 18:45:05,602.0
1,2024:11:12 18:46:05,399.5
2,2024:11:12 18:46:05,44.6
3,2024:11:12 18:46:05,470.1
4,2024:11:12 18:46:05,518.2
5,2024:11:12 18:46:05,224.5
1,2024:11:12 18:47:05,471.1
2,2024:11:12 18:47:05,631.3
3,2024:11:12 18:47:05,209.7
4,2024:11:12 18:47:05,383.1
5,2024:11:12 18:47:05,183.9
1,2024:11:12 18:48:05,69.3
2,2024:11:12 18:48:05,54.3
3,2024:11:12 18:48:05,51.8
4,2024:11:12 18:48:05,532.4
5,2024:11:12 18:48:05,188.4
1,2024:11:12 18:49:05,44.9
2,2024:11:12 18:49:05,43.4
3,2024:11:12 18:49:05,458.1
4,2024:11:12 18:49:05,509.1
5,2024:11:12 18:49:05,351.3
1,2024:11:12 18:50:05,461.2
2,2024:11:12 18:50:05,243.9
3,2024:11:12 18:50:05,155.3
4,2024:11:12 18:50:05,536.8
5,2024:11:12 18:50:05,166.5
1,2024:11:12 18:51:05,520.3
2,2024:11:12 18:51:05,197.5
3,2024:11:12 18:51:05,434.7
4,2024:11:12 18:51:05,513.4
5,2024:11:12 18:51:05,736.2
1,2024:11:12 18:52:05,458.7
2,2024:11:12 18:52:05,52.1
3,2024:11:12 18:52:05,526.3
4,2024:11:12 18:52:05,463.7
5,2024:11:12 18:52:05,48.1
1,2024:11:12 18:53:05,502.8
2,2024:11:12 18:53:05,52.9
3,2024:11:12 18:53:05,403.4
4,2024:11:12 18:53:05,711.4
5,2024:11:12 18:53:05,242.3
1,2024:11:12 18:54:05,121.0
2,2024:11:12 18:54:05,44.0
3,2024:11:12 18:54:05,506.1
4,2024:11:12 18:54:05,360.7
5,2024:11:12 18:54:05,162.6
1,2024:11:12 18:55:05,446.7
2,2024:11:12 18:55:05,50.4
3,2024:11:12 18:55:05,364.3
4,2024:11:12 18:55:05,432.6
5,2024:11:12 18:55:05,172.9
1,2024:11:12 18:56:05,464.0
2,2024:11:12 18:56:05,286.3
3,2024:11:12 18:56:05,371.1
4,2024:11:12 18:56:05,39.4
5,2024:11:12 18:56:05,154.7
1,2024:11:12 18:57:05,536.2
2,2024:11:12 18:57:05,40.6
3,2024:11:12 18:57:05,357.6
4,2024:11:12 18:57:05,37.8
5,2024:11:12 18:57:05,235.3
1,2024:11:12 18:58:05,431.9
2,2024:11:12 18:58:05,55.2
3,2024:11:12 18:58:05,477.8
4,2024:11:12 18:58:05,44.5
5,2024:11:12 18:58:05,163.8
1,2024:11:12 18:59:05,492.2
2,2024:11:12 18:59:05,40.8
3,2024:11:12 18:59:05,108.3
4,2024:11:12 18:59:05,405.4
5,2024:11:12 18:59:05,172.3
1,2024:11:12 19:00:05,455.1
2,2024:11:12 19:00:05,658.3
3,2024:11:12 19:00:05,699.8
4,2024:11:12 19:00:05,70.0
5,2024:11:12 19:00:05,183.7
1,2024:11:12 19:01:05,432.1
2,2024:11:12 19:01:05,50.7
3,2024:11:12 19:01:05,383.3
4,2024:11:12 19:01:05,425.7
5,2024:11:12 19:01:05,209.0
1,2024:11:12 19:02:05,432.2
2,2024:11:12 19:02:05,42.0
3,2024:11:12 19:02:05,451.6
4,2024:11:12 19:02:05,392.1
5,2024:11:12 19:02:05,210.8
1,2024:11:12 19:03:05,485.7
2,2024:11:12 19:03:05,106.7
3,2024:11:12 19:03:05,779.9
4,2024:11:12 19:03:05,507.0
5,2024:11:12 19:03:05,237.8
1,2024:11:12 19:04:05,450.4
2,2024:11:12 19:04:05,4.3
3,2024:11:12 19:04:05,441.3
4,2024:11:12 19:04:05,128.8
5,2024:11:12 19:04:05,191.9
1,2024:11:12 19:05:05,83.3
2,2024:11:12 19:05:05,40.9
3,2024:11:12 19:05:05,683.6
4,2024:11:12 19:05:05,404.8
5,2024:11:12 19:05:05,230.4
1,2024:11:12 19:06:05,430.4
2,2024:11:12 19:06:05,45.5
3,2024:11:12 19:06:05,513.0
4,2024:11:12 19:06:05,532.8
5,2024:11:12 19:06:05,628.8
1,2024:11:12 19:07:05,521.4
2,2024:11:12 19:07:05,3.2
3,2024:11:12 19:07:05,3.4
4,2024:11:12 19:07:05,39.3
5,2024:11:12 19:07:05,165.2
1,2024:11:12 19:08:05,459.4
2,2024:11:12 19:08:05,47.8
3,2024:11:12 19:08:05,6.8
4,2024:11:12 19:08:05,44.0
5,2024:11:12 19:08:05,40.4
1,2024:11:12 19:09:05,444.8
2,2024:11:12 19:09:05,48.1
3,2024:11:12 19:09:05,454.3
4,2024:11:12 19:09:05,465.2
5,2024:11:12 19:09:05,182.7
1,2024:11:12 19:10:05,443.0
2,2024:11:12 19:10:05,46.0
3,2024:11:12 19:10:05,537.1
4,2024:11:12 19:10:05,148.1
5,2024:11:12 19:10:05,48.1
1,2024:11:12 19:11:05,592.5
2,2024:11:12 19:11:05,54.6
3,2024:11:12 19:11:05,412.1
4,2024:11:12 19:11:05,691.0
5,2024:11:12 19:11:05,162.4
1,2024:11:12 19:12:05,506.7
2,2024:11:12 19:12:05,583.2
3,2024:11:12 19:12:05,9.4
4,2024:11:12 19:12:05,685.4
5,2024:11:12 19:12:05,155.5
1,2024:11:12 19:13:05,386.2
2,2024:11:12 19:13:05,785.3
3,2024:11:12 19:13:05,689.5
4,2024:11:12 19:13:05,544.4
5,2024:11:12 19:13:05,176.4
1,2024:11:12 19:14:05,164.2
2,2024:11:12 19:14:05,38.8
3,2024:11:12 19:14:05,546.7
4,2024:11:12 19:14:05,602.5
5,2024:11:12 19:14:05,244.6
1,2024:11:12 19:15:05,350.9
2,2024:11:12 19:15:05,49.9
3,2024:11:12 19:15:05,368.6
4,2024:11:12 19:15:05,658.2
5,2024:11:12 19:15:05,178.1
1,2024:11:12 19:16:05,525.3
2,2024:11:12 19:16:05,4.7
3,2024:11:12 19:16:05,469.3
4,2024:11:12 19:16:05,505.2
5,2024:11:12 19:16:05,179.4
1,2024:11:12 19:17:05,129.0
2,2024:11:12 19:17:05,49.9
3,2024:11:12 19:17:05,779.3
4,2024:11:12 19:17:05,479.9
5,2024:11:12 19:17:05,178.5
1,2024:11:12 19:18:05,354.4
2,2024:11:12 19:18:05,42.5
3,2024:11:12 19:18:05,38.4
4,2024:11:12 19:18:05,170.4
5,2024:11:12 19:18:05,216.0
1,2024:11:12 19:19:05,379.4
2,2024:11:12 19:19:05,42.6
3,2024:11:12 19:19:05,44.6
4,2024:11:12 19:19:05,447.3
5,2024:11:12 19:19:05,530.3
1,2024:11:12 19:20:05,426.0
2,2024:11:12 19:20:05,42.7
3,2024:11:12 19:20:05,9.7
4,2024:11:12 19:20:05,301.8
5,2024:11:12 19:20:05,241.1
1,2024:11:12 19:21:05,414.8
2,2024:11:12 19:21:05,54.9
3,2024:11:12 19:21:05,160.8
4,2024:11:12 19:21:05,44.4
5,2024:11:12 19:21:05,226.1
1,2024:11:12 19:22:05,443.6
2,2024:11:12 19:22:05,9.5
3,2024:11:12 19:22:05,492.4
4,2024:11:12 19:22:05,433.2
5,2024:11:12 19:22:05,242.5
1,2024:11:12 19:23:05,175.4
2,2024:11:12 19:23:05,629.6
3,2024:11:12 19:23:05,514.8
4,2024:11:12 19:23:05,489.0
5,2024:11:12 19:23:05,131.9
1,2024:11:12 19:24:05,441.9
2,2024:11:12 19:24:05,43.3
3,2024:11:12 19:24:05,357.7
4,2024:11:12 19:24:05,176.7
5,2024:11:12 19:24:05,234.0
1,2024:11:12 19:25:05,453.2
2,2024:11:12 19:25:05,38.7
3,2024:11:12 19:25:05,624.6
4,2024:11:12 19:25:05,472.5
5,2024:11:12 19:25:05,75.3
1,2024:11:12 19:26:05,537.7
2,2024:11:12 19:26:05,47.1
3,2024:11:12 19:26:05,9.3
4,2024:11:12 19:26:05,503.9
5,2024:11:12 19:26:05,225.8
1,2024:11:12 19:27:05,401.7
2,2024:11:12 19:27:05,37.5
3,2024:11:12 19:27:05,458.9
4,2024:11:12 19:27:05,442.0
5,2024:11:12 19:27:05,568.0
1,2024:11:12 19:28:05,540.8
2,2024:11:12 19:28:05,53.7
3,2024:11:12 19:28:05,463.0
4,2024:11:12 19:28:05,402.9
5,2024:11:12 19:28:05,233.7
1,2024:11:12 19:29:05,344.5
2,2024:11:12 19:29:05,51.3
3,2024:11:12 19:29:05,433.1
4,2024:11:12 19:29:05,291.7
5,2024:11:12 19:29:05,224.5
1,2024:11:12 19:30:05,472.5
2,2024:11:12 19:30:05,663.8
3,2024:11:12 19:30:05,480.9
4,2024:11:12 19:30:05,482.5
5,2024:11:12 19:30:05,36.2
1,2024:11:12 19:31:05,524.6
2,2024:11:12 19:31:05,36.7
3,2024:11:12 19:31:05,454.8
4,2024:11:12 19:31:05,449.6
5,2024:11:12 19:31:05,160.9
1,2024:11:12 19:32:05,76.6
2,2024:11:12 19:32:05,212.1
3,2024:11:12 19:32:05,39.3
4,2024:11:12 19:32:05,439.6
5,2024:11:12 19:32:05,183.5
1,2024:11:12 19:33:05,434.1
2,2024:11:12 19:33:05,43.3
3,2024:11:12 19:33:05,53.6
4,2024:11:12 19:33:05,52.7
5,2024:11:12 19:33:05,485.3
1,2024:11:12 19:34:05,439.2
2,2024:11:12 19:34:05,40.7
3,2024:11:12 19:34:05,359.4
4,2024:11:12 19:34:05,434.2
5,2024:11:12 19:34:05,243.9
1,2024:11:12 19:35:05,368.0
2,2024:11:12 19:35:05,46.3
3,2024:11:12 19:35:05,246.4
4,2024:11:12 19:35:05,367.9
5,2024:11:12 19:35:05,63.8
1,2024:11:12 19:36:05,682.9
2,2024:11:12 19:36:05,224.0
3,2024:11:12 19:36:05,540.8
4,2024:11:12 19:36:05,371.3
5,2024:11:12 19:36:05,187.9
1,2024:11:12 19:37:05,74.3
2,2024:11:12 19:37:05,46.9
3,2024:11:12 19:37:05,378.0
4,2024:11:12 19:37:05,131.5
5,2024:11:12 19:37:05,746.9
1,2024:11:12 19:38:05,126.1
2,2024:11:12 19:38:05,52.9
3,2024:11:12 19:38:05,48.5
4,2024:11:12 19:38:05,51.8
5,2024:11:12 19:38:05,57.0
1,2024:11:12 19:39:05,389.0
2,2024:11:12 19:39:05,53.7
3,2024:11:12 19:39:05,410.4
4,2024:11:12 19:39:05,459.6
5,2024:11:12 19:39:05,177.7
1,2024:11:12 19:40:05,485.8
2,2024:11:12 19:40:05,45.2
3,2024:11:12 19:40:05,423.7
4,2024:11:12 19:40:05,418.8
5,2024:11:12 19:40:05,172.9
1,2024:11:12 19:41:05,472.1
2,2024:11:12 19:41:05,11.6
3,2024:11:12 19:41:05,392.3
4,2024:11:12 19:41:05,508.5
5,2024:11:12 19:41:05,220.3
1,2024:11:12 19:42:05,216.9
2,2024:11:12 19:42:05,1.1
3,2024:11:12 19:42:05,5.9
4,2024:11:12 19:42:05,440.2
5,2024:11:12 19:42:05,338.6
1,2024:11:12 19:43:05,307.0
2,2024:11:12 19:43:05,51.1
3,2024:11:12 19:43:05,375.8
4,2024:11:12 19:43:05,502.1
5,2024:11:12 19:43:05,198.6
1,2024:11:12 19:44:05,416.7
2,2024:11:12 19:44:05,87.8
3,2024:11:12 19:44:05,376.9
4,2024:11:12 19:44:05,116.9
5,2024:11:12 19:44:05,42.2
1,2024:11:12 19:45:05,681.4
2,2024:11:12 19:45:05,35.6
3,2024:11:12 19:45:05,561.9
4,2024:11:12 19:45:05,381.6
5,2024:11:12 19:45:05,211.6
1,2024:11:12 19:46:05,525.4
2,2024:11:12 19:46:05,11.1
3,2024:11:12 19:46:05,43.4
4,2024:11:12 19:46:05,797.1
5,2024:11:12 19:46:05,45.4
1,2024:11:12 19:47:05,95.9
2,2024:11:12 19:47:05,40.9
3,2024:11:12 19:47:05,461.1
4,2024:11:12 19:47:05,513.4
5,2024:11:12 19:47:05,594.2
1,2024:11:12 19:48:05,393.0
2,2024:11:12 19:48:05,49.5
3,2024:11:12 19:48:05,413.3
4,2024:11:12 19:48:05,428.2
5,2024:11:12 19:48:05,216.0
1,2024:11:12 19:49:05,439.9
2,2024:11:12 19:49:05,55.4
3,2024:11:12 19:49:05,53.2
4,2024:11:12 19:49:05,38.5
5,2024:11:12 19:49:05,165.8
1,2024:11:12 19:50:05,644.2
2,2024:11:12 19:50:05,40.7
3,2024:11:12 19:50:05,365.5
4,2024:11:12 19:50:05,477.6
5,2024:11:12 19:50:05,192.0
1,2024:11:12 19:51:05,403.6
2,2024:11:12 19:51:05,10.0
3,2024:11:12 19:51:05,506.6
4,2024:11:12 19:51:05,753.2
5,2024:11:12 19:51:05,165.6
1,2024:11:12 19:52:05,528.4
2,2024:11:12 19:52:05,43.5
3,2024:11:12 19:52:05,452.1
4,2024:11:12 19:52:05,481.6
5,2024:11:12 19:52:05,236.5
1,2024:11:12 19:53:05,493.7
2,2024:11:12 19:53:05,39.4
3,2024:11:12 19:53:05,69.6
4,2024:11:12 19:53:05,480.4
5,2024:11:12 19:53:05,226.0
1,2024:11:12 19:54:05,411.1
2,2024:11:12 19:54:05,44.6
3,2024:11:12 19:54:05,795.6
4,2024:11:12 19:54:05,385.2
5,2024:11:12 19:54:05,39.9
1,2024:11:12 19:55:05,75.0
2,2024:11:12 19:55:05,54.4
3,2024:11:12 19:55:05,247.3
4,2024:11:12 19:55:05,51.0
5,2024:11:12 19:55:05,234.4
1,2024:11:12 19:56:05,649.6
2,2024:11:12 19:56:05,47.3
3,2024:11:12 19:56:05,458.6
4,2024:11:12 19:56:05,432.4
5,2024:11:12 19:56:05,167.9
1,2024:11:12 19:57:05,367.6
2,2024:11:12 19:57:05,49.3
3,2024:11:12 19:57:05,461.3
4,2024:11:12 19:57:05,437.5
5,2024:11:12 19:57:05,225.3
1,2024:11:12 19:58:05,465.7
2,2024:11:12 19:58:05,341.3
3,2024:11:12 19:58:05,416.9
4,2024:11:12 19:58:05,379.9
5,2024:11:12 19:58:05,38.3
1,2024:11:12 19:59:05,296.5
2,2024:11:12 19:59:05,345.3
3,2024:11:12 19:59:05,51.9
4,2024:11:12 19:59:05,514.2
5,2024:11:12 19:59:05,601.1
1,2024:11:12 20:00:05,408.6
2,2024:11:12 20:00:05,799.4
3,2024:11:12 20:00:05,535.7
4,2024:11:12 20:00:05,353.9
5,2024:11:12 20:00:05,153.4
1,2024:11:12 20:01:05,608.3
2,2024:11:12 20:01:05,566.0
3,2024:11:12 20:01:05,367.7
4,2024:11:12 20:01:05,531.0
5,2024:11:12 20:01:05,191.8
1,2024:11:12 20:02:05,110.3
2,2024:11:12 20:02:05,40.1
3,2024:11:12 20:02:05,494.9
4,2024:11:12 20:02:05,764.1
5,2024:11:12 20:02:05,194.8
1,2024:11:12 20:03:05,490.6
2,2024:11:12 20:03:05,53.3
3,2024:11:12 20:03:05,9.2
4,2024:11:12 20:03:05,367.8
5,2024:11:12 20:03:05,475.4
1,2024:11:12 20:04:05,7.1
2,2024:11:12 20:04:05,41.0
3,2024:11:12 20:04:05,8.9
4,2024:11:12 20:04:05,541.5
5,2024:11:12 20:04:05,153.6
1,2024:11:12 20:05:05,503.1
2,2024:11:12 20:05:05,51.0
3,2024:11:12 20:05:05,549.3
4,2024:11:12 20:05:05,461.2
5,2024:11:12 20:05:05,210.0
1,2024:11:12 20:06:05,352.8
2,2024:11:12 20:06:05,3.1
3,2024:11:12 20:06:05,3.0
4,2024:11:12 20:06:05,392.9
5,2024:11:12 20:06:05,206.1
1,2024:11:12 20:07:05,181.0
2,2024:11:12 20:07:05,54.9
3,2024:11:12 20:07:05,521.1
4,2024:11:12 20:07:05,50.0
5,2024:11:12 20:07:05,170.1
1,2024:11:12 20:08:05,465.0
2,2024:11:12 20:08:05,41.9
3,2024:11:12 20:08:05,433.9
4,2024:11:12 20:08:05,483.9
5,2024:11:12 20:08:05,173.2
1,2024:11:12 20:09:05,472.4
2,2024:11:12 20:09:05,262.8
3,2024:11:12 20:09:05,10.3
4,2024:11:12 20:09:05,435.4
5,2024:11:12 20:09:05,83.8
1,2024:11:12 20:10:05,502.1
2,2024:11:12 20:10:05,48.6
3,2024:11:12 20:10:05,390.2
4,2024:11:12 20:10:05,371.9
5,2024:11:12 20:10:05,179.9
1,2024:11:12 20:11:05,441.8
2,2024:11:12 20:11:05,44.4
3,2024:11:12 20:11:05,488.2
4,2024:11:12 20:11:05,482.4
5,2024:11:12 20:11:05,243.9
1,2024:11:12 20:12:05,395.6
2,2024:11:12 20:12:05,139.6
3,2024:11:12 20:12:05,523.3
4,2024:11:12 20:12:05,83.7
5,2024:11:12 20:12:05,165.1
1,2024:11:12 20:13:05,543.4
2,2024:11:12 20:13:05,51.0
3,2024:11:12 20:13:05,539.5
4,2024:11:12 20:13:05,482.9
5,2024:11:12 20:13:05,228.2
1,2024:11:12 20:14:05,508.6
2,2024:11:12 20:14:05,8.1
3,2024:11:12 20:14:05,404.2
4,2024:11:12 20:14:05,388.8
5,2024:11:12 20:14:05,181.3
1,2024:11:12 20:15:05,203.6
2,2024:11:12 20:15:05,529.9
3,2024:11:12 20:15:05,422.7
4,2024:11:12 20:15:05,428.7
5,2024:11:12 20:15:05,192.5
1,2024:11:12 20:16:05,311.1
2,2024:11:12 20:16:05,136.8
3,2024:11:12 20:16:05,466.7
4,2024:11:12 20:16:05,377.2
5,2024:11:12 20:16:05,152.5
1,2024:11:12 20:17:05,40.7
2,2024:11:12 20:17:05,74.1
3,2024:11:12 20:17:05,40.7
4,2024:11:12 20:17:05,125.1
5,2024:11:12 20:17:05,188.7
1,2024:11:12 20:18:05,433.7
2,2024:11:12 20:18:05,49.9
3,2024:11:12 20:18:05,363.1
4,2024:11:12 20:18:05,452.4
5,2024:11:12 20:18:05,175.6
1,2024:11:12 20:19:05,362.7
2,2024:11:12 20:19:05,38.0
3,2024:11:12 20:19:05,358.9
4,2024:11:12 20:19:05,421.1
5,2024:11:12 20:19:05,61.7
1,2024:11:12 20:20:05,514.8
2,2024:11:12 20:20:05,50.5
3,2024:11:12 20:20:05,376.2
4,2024:11:12 20:20:05,493.3
5,2024:11:12 20:20:05,188.2
1,2024:11:12 20:21:05,513.5
2,2024:11:12 20:21:05,39.0
3,2024:11:12 20:21:05,536.1
4,2024:11:12 20:21:05,354.1
5,2024:11:12 20:21:05,163.5
1,2024:11:12 20:22:05,432.3
2,2024:11:12 20:22:05,152.9
3,2024:11:12 20:22:05,511.2
4,2024:11:12 20:22:05,476.6
5,2024:11:12 20:22:05,39.4
1,2024:11:12 20:23:05,374.6
2,2024:11:12 20:23:05,45.9
3,2024:11:12 20:23:05,491.4
4,2024:11:12 20:23:05,472.6
5,2024:11:12 20:23:05,207.1
1,2024:11:12 20:24:05,115.2
2,2024:11:12 20:24:05,43.3
3,2024:11:12 20:24:05,44.8
4,2024:11:12 20:24:05,545.0
5,2024:11:12 20:24:05,54.6
1,2024:11:12 20:25:05,485.9
2,2024:11:12 20:25:05,3.6
3,2024:11:12 20:25:05,455.2
4,2024:11:12 20:25:05,508.5
5,2024:11:12 20:25:05,43.3
1,2024:11:12 20:26:05,543.6
2,2024:11:12 20:26:05,37.2
3,2024:11:12 20:26:05,464.0
4,2024:11:12 20:26:05,381.3
5,2024:11:12 20:26:05,40.2
1,2024:11:12 20:27:05,364.9
2,2024:11:12 20:27:05,41.0
3,2024:11:12 20:27:05,456.0
4,2024:11:12 20:27:05,516.9
5,2024:11:12 20:27:05,509.8
1,2024:11:12 20:28:05,526.4
2,2024:11:12 20:28:05,49.5
3,2024:11:12 20:28:05,53.2
4,2024:11:12 20:28:05,478.8
5,2024:11:12 20:28:05,239.0
1,2024:11:12 20:29:05,379.7
2,2024:11:12 20:29:05,222.2
3,2024:11:12 20:29:05,427.7
4,2024:11:12 20:29:05,505.5
5,2024:11:12 20:29:05,155.5
1,2024:11:12 20:30:05,332.9
2,2024:11:12 20:30:05,12.0
3,2024:11:12 20:30:05,368.7
4,2024:11:12 20:30:05,455.5
5,2024:11:12 20:30:05,152.9
1,2024:11:12 20:31:05,418.9
2,2024:11:12 20:31:05,42.7
3,2024:11:12 20:31:05,5.2
4,2024:11:12 20:31:05,389.7
5,2024:11:12 20:31:05,67.6
1,2024:11:12 20:32:05,8.1
2,2024:11:12 20:32:05,105.6
3,2024:11:12 20:32:05,200.7
4,2024:11:12 20:32:05,447.5
5,2024:11:12 20:32:05,507.1
1,2024:11:12 20:33:05,548.0
2,2024:11:12 20:33:05,38.9
3,2024:11:12 20:33:05,401.4
4,2024:11:12 20:33:05,541.0
5,2024:11:12 20:33:05,227.4
1,2024:11:12 20:34:05,398.0
2,2024:11:12 20:34:05,42.2
3,2024:11:12 20:34:05,479.2
4,2024:11:12 20:34:05,363.9
5,2024:11:12 20:34:05,227.7
1,2024:11:12 20:35:05,343.1
2,2024:11:12 20:35:05,131.3
3,2024:11:12 20:35:05,518.5
4,2024:11:12 20:35:05,362.7
5,2024:11:12 20:35:05,219.3
1,2024:11:12 20:36:05,278.8
2,2024:11:12 20:36:05,41.0
3,2024:11:12 20:36:05,159.0
4,2024:11:12 20:36:05,381.6
5,2024:11:12 20:36:05,229.9
1,2024:11:12 20:37:05,157.8
2,2024:11:12 20:37:05,45.6
3,2024:11:12 20:37:05,455.0
4,2024:11:12 20:37:05,435.4
5,2024:11:12 20:37:05,152.8
1,2024:11:12 20:38:05,513.2
2,2024:11:12 20:38:05,51.0
3,2024:11:12 20:38:05,441.1
4,2024:11:12 20:38:05,441.3
5,2024:11:12 20:38:05,248.4
1,2024:11:12 20:39:05,486.3
2,2024:11:12 20:39:05,40.8
3,2024:11:12 20:39:05,473.6
4,2024:11:12 20:39:05,410.6
5,2024:11:12 20:39:05,179.5
1,2024:11:12 20:40:05,542.8
2,2024:11:12 20:40:05,49.4
3,2024:11:12 20:40:05,8.4
4,2024:11:12 20:40:05,351.2
5,2024:11:12 20:40:05,201.4
1,2024:11:12 20:41:05,382.3
2,2024:11:12 20:41:05,54.6
3,2024:11:12 20:41:05,426.0
4,2024:11:12 20:41:05,105.9
5,2024:11:12 20:41:05,211.5
1,2024:11:12 20:42:05,499.6
2,2024:11:12 20:42:05,52.7
3,2024:11:12 20:42:05,165.1
4,2024:11:12 20:42:05,376.0
5,2024:11:12 20:42:05,246.9
1,2024:11:12 20:43:05,116.7
2,2024:11:12 20:43:05,256.2
3,2024:11:12 20:43:05,433.5
4,2024:11:12 20:43:05,389.9
5,2024:11:12 20:43:05,547.5
1,2024:11:12 20:44:05,485.7
2,2024:11:12 20:44:05,46.2
3,2024:11:12 20:44:05,205.4
4,2024:11:12 20:44:05,479.5
5,2024:11:12 20:44:05,181.2
1,2024:11:12 20:45:05,289.9
